"bedrooms","bathrooms","sqft_living","sqft_lot","grade","sqft_above","sqft_basement","yr_built","yr_renovated","lat","long","sqft_living15","sqft_lot15","date_month","date_day","price"
3,1,1190,9600,7,1190,0,1981,0,47.4805,-121.762,1360,10140,"12",17,12.6098730354302
2,1,1050,8750,7,1050,0,1951,0,47.6294,-122.215,3360,20115,"8",13,13.5923682566493
3,2.5,1560,4244,7,1560,0,2002,0,47.3834,-122.027,1670,4251,"2",9,12.5245300130057
3,1.5,1490,7800,7,1010,480,1963,0,47.3431,-122.304,1570,7800,"2",19,12.4544979041771
2,1,770,8149,6,770,0,1948,0,47.7439,-122.301,820,8149,"2",24,12.6443308022626
1,1,620,5100,6,620,0,1954,0,47.5699,-122.287,1540,2676,"3",4,12.8610012106691
3,1.5,1200,9120,7,1000,200,1963,0,47.4545,-122.187,1640,9200,"3",10,12.2209661841202
4,2,2120,6865,7,1060,1060,1954,0,47.7775,-122.337,1460,7780,"3",10,12.5602479680166
3,2.5,2330,3610,8,2330,0,1999,0,47.6022,-122.021,1830,2948,"1",27,13.0689119664839
3,1.75,2000,9760,8,1400,600,1978,0,47.4417,-122.134,1890,8089,"7",14,12.676079399771
5,2.75,2820,4608,7,1450,1370,1967,0,47.6886,-122.361,1620,3840,"6",12,13.3030185465453
3,2,2040,4800,7,1020,1020,1925,0,47.5561,-122.377,1640,4800,"7",14,13.270785106659
4,2.25,1700,7056,7,1700,0,1999,0,47.3385,-122.262,1650,6025,"12",9,12.5043273798994
2,1,820,6200,6,820,0,1954,0,47.4163,-122.34,1410,14000,"11",17,12.5208870349986
2,1.75,1315,2162,8,1315,0,1974,0,47.752,-122.253,1640,2128,"3",26,12.7570829407692
3,1.75,1390,10905,6,860,530,1957,0,47.5517,-122.36,1390,10839,"5",21,12.5061809416774
3,2,1890,12017,8,1890,0,1949,0,47.6203,-122.21,2000,12210,"3",3,14.1731857015365
3,1.75,1460,7226,7,1460,0,1993,0,47.3839,-122.321,1760,7226,"2",20,12.3013873707787
3,1,1480,15416,8,1480,0,1955,0,47.2142,-121.987,1190,10758,"3",4,12.4008208375406
3,1.75,1840,4030,7,1050,790,1925,0,47.5549,-122.311,1840,5040,"5",27,13.0335343494877
2,1.75,1880,7208,7,940,940,1951,0,47.6946,-122.328,1880,8051,"12",19,12.7367038377645
4,1.5,1910,5000,7,1610,300,1912,0,47.6597,-122.29,2170,5000,"9",18,13.3962015639454
4,2.5,2220,4720,7,2220,0,1998,0,47.3541,-122.024,2090,4717,"1",12,12.7143981465923
3,2,1410,10015,6,1410,0,1993,0,47.4948,-121.776,1570,10485,"7",17,12.7367038377645
4,3,3380,16133,8,2330,1050,1959,0,47.5501,-122.261,2500,11100,"9",2,12.7656912906044
4,2.5,1950,5602,7,1120,830,1966,0,47.5437,-122.291,2000,6050,"2",13,12.9668808110098
4,2.5,2400,8320,8,2400,0,1999,0,47.4808,-121.781,2430,9258,"5",4,13.1520309115984
3,1.75,1560,8968,8,1560,0,1972,0,47.6243,-122.1,1990,8034,"2",4,13.0170050839663
3,1,1040,8910,6,1040,0,1943,0,47.5024,-122.32,1330,9720,"2",26,12.1547846142867
4,2.75,3090,16538,8,2590,500,1919,1987,47.5803,-122.403,1500,5130,"7",17,13.8155115579638
3,2.5,1850,4600,7,1850,0,2005,0,47.4661,-122.145,2160,4751,"11",19,12.6082021968488
2,1,1200,2500,7,1090,110,1927,0,47.6304,-122.301,2690,4800,"11",3,13.1382386950626
4,2.25,2190,3746,8,2190,0,2005,0,47.3896,-122.034,2200,3591,"10",1,12.5913384476756
2,1,1380,5820,7,1380,0,1918,1976,47.6875,-122.392,1540,4076,"10",24,12.676079399771
5,2.75,3710,8674,9,3710,0,1996,0,47.514,-122.176,3250,8678,"4",6,13.370786295964
3,2.5,2320,98445,8,1380,940,1978,0,47.7323,-122.116,2830,54014,"10",21,13.4224694513351
3,1.5,1110,10296,7,1110,0,1964,0,47.422,-122.153,1330,10296,"12",24,12.4490227457015
3,2.5,1830,4997,7,1830,0,2004,0,47.3035,-122.283,2488,4998,"4",30,12.566024215462
4,2.5,2460,45738,8,1650,810,1969,0,47.5952,-122.056,2550,32040,"2",13,13.317109100286
3,1,1270,6500,7,1270,0,1956,0,47.6874,-122.214,2260,7200,"2",3,13.5476324199974
4,1.75,1700,40973,8,1700,0,1961,0,47.3439,-122.198,2760,40973,"10",20,12.7217395314522
3,1,1130,9147,7,1130,0,1952,0,47.7006,-122.197,1930,9906,"8",19,12.9621969726666
3,1.75,1640,18730,7,1640,0,1946,0,47.5975,-122.196,1670,12154,"8",25,13.5606195986572
2,1.5,1040,8526,6,1040,0,1953,0,47.7349,-122.295,1310,8504,"12",4,12.7454886415957
4,2.5,2320,7800,8,2320,0,1986,0,47.7738,-122.266,2090,5721,"9",8,13.0607049714171
3,1.5,1200,7800,7,1200,0,1958,0,47.3137,-122.212,1390,8415,"5",5,12.1807599657379
4,1,1720,4410,7,1720,0,1928,0,47.6791,-122.402,2140,4500,"3",3,13.5573885822516
3,1.5,2330,11740,8,1330,1000,1954,0,47.7481,-122.292,2630,11740,"6",25,13.0170050839663
4,3.75,4410,9231,11,4410,0,2001,0,47.5427,-122.265,2160,6600,"9",2,14.1784167473056
4,1.75,1650,8560,8,1650,0,1970,0,47.6652,-122.146,1700,8560,"9",18,13.1711554463339
3,1.5,1370,11400,7,1370,0,1980,0,47.4477,-121.77,1390,9600,"10",8,12.5425484535736
3,2.5,1770,8640,7,1420,350,1986,0,47.326,-122.273,1894,7974,"7",18,12.5061809416774
3,2.25,1410,1332,8,1410,0,2005,0,47.6916,-122.34,1430,1448,"5",5,12.914357176119
2,1.75,1710,4187,7,1710,0,1987,0,47.4732,-122.188,1760,4084,"10",20,12.7145304682665
2,1,790,8250,6,790,0,1947,0,47.4523,-122.286,900,8250,"4",27,11.6082447356423
6,2.25,2770,5854,8,2120,650,1921,0,47.6466,-122.304,2300,5450,"12",9,13.4371755770973
4,1,1260,8505,7,1260,0,1951,0,47.7181,-122.371,1480,8100,"7",29,13.0411554911738
3,2.25,2300,8067,8,1300,1000,1979,0,47.7091,-122.198,2120,9524,"4",14,13.3293791728036
2,1,1070,3000,7,870,200,1926,0,47.6828,-122.353,1890,3300,"5",3,13.2176753753888
4,3.5,3850,8100,11,2430,1420,1995,0,47.6855,-122.19,2620,9346,"10",22,13.873780409484
3,2.5,2320,219978,8,2320,0,1993,0,47.6847,-122.064,2340,88862,"10",22,13.4371755770973
5,2.5,2870,16238,8,2870,0,1962,0,47.6308,-122.238,2870,16238,"11",26,14.2569867466821
4,2.5,1830,5175,7,1830,0,2003,0,47.3565,-122.016,1830,5175,"6",3,12.6507616719147
3,1.75,1990,9594,8,1190,800,1977,0,47.6617,-122.137,1930,9765,"7",1,13.1372539603395
3,1,1110,9827,7,1110,0,1966,0,47.369,-122.311,1540,10187,"9",18,12.2876572408069
3,2.25,1830,13477,7,1170,660,1981,0,47.7243,-122.21,1960,11344,"12",12,12.992256969959
6,3.5,3600,6875,8,2740,860,2004,0,47.5401,-121.879,3150,6663,"6",26,13.3374763699232
4,2.5,3210,8532,10,3210,0,1998,0,47.625,-122.144,2950,6753,"8",12,13.7266804371532
4,2,1490,5300,7,1110,380,1977,0,47.5949,-122.296,1330,1499,"12",4,12.959846800845
2,1,990,5643,7,870,120,1947,0,47.6802,-122.298,1280,5700,"2",27,12.9831036089188
3,2.25,1646,12414,7,1646,0,1996,0,47.363,-122.035,1654,8734,"12",29,12.6280703342727
2,1,720,4000,6,720,0,1918,0,47.5346,-122.353,1630,4000,"3",26,12.5281597678811
3,2.25,2310,7200,8,2310,0,1990,0,47.4051,-122.193,1960,7201,"6",30,12.6992463874879
3,2.5,2670,10481,9,2670,0,2003,0,47.6673,-122.176,2620,8895,"6",17,13.6047907612158
3,3.25,3060,9055,10,2460,600,1994,0,47.6971,-122.101,2990,9598,"11",21,13.4800392202766
3,1.5,1380,11760,7,1380,0,1963,0,47.4243,-122.202,1650,9855,"8",5,12.513561021742
2,1,700,5559,6,700,0,1949,0,47.7492,-122.311,1230,8100,"4",21,12.4912553471553
3,1.5,1710,8364,7,1710,0,1944,0,47.5175,-122.393,2430,9040,"4",27,13.204866440535
3,2.5,1450,8064,8,1450,0,1984,0,47.6256,-122.037,1710,9554,"10",7,12.899222326087
5,2.25,2060,9000,7,1320,740,1961,0,47.6122,-122.137,2050,8800,"8",6,13.1411870943515
3,3.5,2380,6250,8,1670,710,1997,0,47.5137,-122.252,2540,4010,"5",21,13.1123150617508
4,2.5,2760,5564,7,2760,0,2001,0,47.4814,-122.189,2670,5626,"3",13,12.959729147142
3,1,940,10875,7,940,0,1957,0,47.5121,-122.168,1250,11200,"9",26,12.345838935722
4,1.5,1760,6150,7,1760,0,1951,0,47.3871,-122.224,1760,8276,"8",6,12.3673450484364
3,2,1360,8752,6,1360,0,1942,0,47.6879,-122.208,2530,7680,"3",9,13.5450146208817
3,1.75,2010,6150,7,2010,0,1939,0,47.4975,-122.231,1770,7380,"9",19,12.7656912906044
3,1.5,2160,2260,8,1620,540,1917,0,47.6321,-122.371,2570,2400,"11",26,13.7101511534169
3,1,930,6060,6,930,0,1973,0,47.5289,-122.28,1640,6364,"10",7,12.4292201968364
3,2.5,1020,2040,7,720,300,2004,0,47.5294,-122.361,1060,1478,"1",26,12.3238601256211
2,2,1360,5433,8,1360,0,1974,2003,47.3804,-122.32,1160,5264,"12",26,12.4490227457015
4,1.75,1720,7200,7,1220,500,1974,0,47.306,-122.375,1790,7200,"6",4,11.993504229838
3,3,1790,13350,7,1190,600,1988,0,47.4958,-122.262,1740,10624,"2",2,12.7248694151314
3,1,1150,6800,7,1150,0,1954,0,47.727,-122.339,1210,6800,"10",23,12.9251336439252
4,3.5,2710,14016,8,2710,0,1968,0,47.7601,-122.286,1590,27903,"11",11,13.1277508389367
3,2.5,2400,9601,7,1390,1010,1977,0,47.7256,-122.211,2010,9943,"9",23,13.1323156884536
3,1,1660,7650,7,1350,310,1910,0,47.5576,-122.277,1750,5760,"12",16,12.4292201968364
3,1,1660,7650,7,1350,310,1910,0,47.5576,-122.277,1750,5760,"4",22,13.2533933941952
4,2.5,2290,8796,8,2290,0,1994,0,47.3762,-122.318,2130,8796,"3",18,12.7654055363111
3,2.5,2870,25663,10,2870,0,1988,0,47.2769,-122.333,2950,24347,"12",9,13.0497948351048
4,3.25,4240,25639,10,3550,690,1989,0,47.3241,-122.378,3590,24967,"5",30,13.3455085287173
3,1.75,1800,5102,7,1170,630,1952,0,47.6514,-122.407,1720,5102,"2",19,13.3923920413338
4,1.75,2960,11347,8,1570,1390,1946,0,47.4738,-122.353,1660,8911,"3",27,13.0583601796223
3,2.25,1980,7200,8,1300,680,1964,0,47.7625,-122.36,1820,8250,"10",9,12.779875885355
3,2.5,1730,2631,8,1730,0,2001,0,47.5878,-122.165,1730,2751,"2",24,13.2979976238984
4,2.5,3020,36893,9,3020,0,1986,2007,47.768,-122.092,3020,36444,"4",2,13.5797894902652
4,2.25,4470,86225,10,4470,0,1991,0,47.6377,-121.985,3850,97049,"10",8,13.6933440539329
4,3.25,2830,4000,9,1910,920,1912,2012,47.5845,-122.291,2740,4000,"9",12,13.8450703310791
4,1.75,2120,5400,8,1060,1060,1941,0,47.6501,-122.395,2052,6000,"4",3,13.4730216574672
3,2.5,2150,9266,8,2150,0,1988,0,47.7445,-122.248,2150,12550,"8",14,12.9669742643685
5,2.25,3510,13843,8,1850,1660,1959,0,47.5817,-122.246,2680,8750,"4",14,14.130322027731
2,1,970,3400,7,970,0,1924,0,47.6444,-122.357,1180,3600,"6",5,13.2103760862272
4,1,1360,5766,7,1360,0,1951,0,47.6827,-122.289,1500,5704,"8",3,13.1993262703906
3,2.5,1470,3000,7,930,540,1985,0,47.6832,-122.286,1470,5588,"9",8,12.9831036089188
4,2.25,3040,10283,8,1430,1610,1984,0,47.6268,-122.038,1870,11074,"4",6,13.1993262703906
2,1,860,7204,7,860,0,1918,0,47.5361,-122.351,1200,7500,"11",13,12.5567330382639
2,1,820,5700,5,820,0,1942,0,47.4915,-122.184,1000,5700,"7",14,12.2452981663642
3,1.75,1900,7076,7,1130,770,1977,0,47.7569,-122.326,1540,10113,"12",3,12.6603310924059
2,1,1330,5510,6,850,480,1910,0,47.6901,-122.362,1200,4150,"7",31,12.9420422184798
3,1.75,1240,38095,7,1240,0,1978,0,47.6522,-121.97,2060,38552,"9",17,12.75130259456
3,2.5,1330,1064,8,1330,0,2004,0,47.6835,-122.387,1330,1113,"9",2,12.8346839716157
3,1.75,1880,12821,7,1880,0,1959,0,47.7681,-122.305,1540,12868,"6",23,12.8733916314705
3,1.75,1890,7560,8,1430,460,1973,0,47.7322,-122.185,1890,9095,"4",8,13.0710721882777
4,2.25,2250,41688,8,2250,0,1980,0,47.6695,-122.05,2350,37920,"5",8,13.2516374705762
5,4.25,4650,108464,10,3260,1390,1999,0,47.5669,-121.956,2810,155509,"3",31,13.8003979353821
3,2.5,1830,8022,8,1830,0,1987,0,47.6198,-122.044,2030,7736,"1",29,13.1844006480213
2,1,720,5000,6,720,0,1951,0,47.5195,-122.374,810,5000,"8",11,12.5425484535736
4,2,1960,50112,7,1050,910,1963,0,47.4353,-122.084,2340,44967,"2",17,12.9831036089188
3,1,1220,71191,6,1220,0,1952,0,47.3261,-122.353,1960,15378,"3",16,12.3149315347371
2,1,1800,119790,7,1200,600,1947,1977,47.4617,-122.012,2320,79208,"1",15,12.8739045822051
3,1.75,1340,12800,7,880,460,1981,0,47.4437,-122.137,1500,7875,"10",27,12.6603310924059
3,3,1740,3700,7,1740,0,1982,0,47.6102,-122.309,1830,2480,"10",14,13.3244891954801
3,1.75,1680,2400,7,870,810,1922,0,47.6155,-122.3,1440,3600,"5",13,13.2895729884342
4,2.25,3220,8436,8,3220,0,1968,0,47.6381,-122.116,2500,7632,"7",11,13.5923682566493
3,2,1610,8400,8,1610,0,1990,0,47.1958,-122.009,1930,8459,"1",22,12.3238601256211
2,3,3160,66646,7,3160,0,1993,0,47.7479,-122.034,3140,38790,"5",8,13.2877100051923
4,2.5,2520,13156,8,1520,1000,1979,0,47.6558,-122.135,2050,10940,"11",26,13.2445827800385
3,1.5,2120,8448,7,1060,1060,1940,0,47.6438,-122.403,1620,7920,"2",19,13.3847291803322
3,2.5,2090,8505,8,2090,0,1951,1977,47.7195,-122.371,1640,8100,"9",18,13.1203633787397
3,1,1330,20562,5,1330,0,1959,0,47.4807,-121.775,1350,20562,"5",15,12.5425484535736
3,2.5,2420,7500,8,1210,1210,1944,0,47.6949,-122.389,2340,7500,"1",28,13.3846522544149
3,1.75,1510,6360,7,1510,0,1954,0,47.7321,-122.353,1480,7260,"7",9,12.9480123712091
4,2.5,2120,5293,7,2120,0,2003,0,47.4217,-122.201,1990,5313,"12",15,12.6760481493804
3,2,1850,16535,7,1850,0,1992,0,47.6565,-121.912,1528,13295,"8",12,12.4874888785461
3,1.75,2300,16474,7,1220,1080,1984,0,47.7609,-122.144,1940,15601,"2",23,13.0857014677194
3,2.25,2600,14810,8,1490,1110,1956,0,47.4326,-122.341,2450,16715,"8",5,13.0214396712013
4,4.25,5180,13077,12,4280,900,1998,0,47.5513,-122.109,5030,15069,"7",18,14.212944166418
2,1,1810,8527,7,1810,0,1943,0,47.7275,-122.336,1490,6800,"8",21,12.8346839716157
5,3,2190,4900,7,1490,700,1940,0,47.6892,-122.386,1370,4606,"7",3,13.2844839275596
4,2.5,2500,10215,9,2500,0,1998,0,47.5912,-121.986,2890,10240,"4",24,13.3613818526767
4,2.5,1890,6962,8,1890,0,1997,0,47.3328,-122.187,2170,6803,"7",3,12.5443325690009
2,1.75,2040,8600,6,1430,610,1985,0,47.2755,-122.308,1310,7859,"9",25,12.2572456826871
3,2,1310,7000,7,1310,0,1979,0,47.303,-122.383,1390,7500,"9",26,12.188422799337
5,3.5,4010,8510,9,2850,1160,1971,0,47.6578,-122.286,2610,6128,"5",5,14.1484056900832
3,1.75,1780,8033,7,1210,570,1977,0,47.7275,-122.219,1630,7508,"2",6,13.0710721882777
3,2.5,1980,9061,8,1980,0,1987,0,47.6366,-122.029,1930,8869,"5",4,13.2176753753888
3,3.25,3690,7200,11,3690,0,2007,0,47.6815,-122.2,1880,7200,"5",21,14.2729360379143
3,1.75,1540,6687,7,1200,340,1991,0,47.1938,-121.981,1540,7242,"4",22,12.3883983689821
3,1,1130,8100,6,1130,0,1934,0,47.4935,-122.306,1080,8100,"4",29,12.513561021742
3,2.75,2480,209199,8,1870,610,2000,0,47.3085,-121.888,2040,219229,"3",24,12.9202643289983
3,2.5,2580,7500,9,2580,0,1991,0,47.5577,-122.396,910,6500,"8",18,13.3692250178346
4,2.5,2010,7226,8,2010,0,1995,0,47.2588,-122.21,2160,7696,"5",14,12.663500657121
4,2,2320,12000,7,1720,600,1943,2014,47.5246,-122.325,1390,6000,"8",20,12.6082021968488
2,2.25,1180,2090,7,1180,0,2004,0,47.6032,-122.31,1550,2812,"3",5,13.0114340513314
4,2.5,3180,21904,9,3180,0,2000,0,47.515,-122.117,3715,29170,"5",5,13.5096658726572
4,2,2970,52567,8,2970,0,1924,1985,47.7333,-122.128,3280,46676,"7",28,13.4075438233963
5,2.5,3050,13212,8,1590,1460,1975,0,47.5596,-122.142,2550,10826,"4",24,13.4687873593049
4,1.75,1630,8000,7,1630,0,1959,0,47.3948,-122.201,1630,7700,"8",29,12.2783979582618
3,2.25,1620,6415,7,1620,0,1989,0,47.3577,-122.038,1640,7253,"12",11,12.5245300130057
4,2.25,2170,8240,8,2170,0,1983,0,47.5634,-122.128,2600,9898,"3",25,13.3816475185431
4,2.5,2150,8173,8,2150,0,1987,0,47.511,-122.153,2080,7620,"10",28,12.9360362088485
3,2,1770,1800,8,1770,0,1999,0,47.6102,-122.314,1890,3200,"11",19,13.4444483258478
4,2.75,2110,13260,7,1290,820,1979,0,47.4513,-122.16,1980,11016,"9",24,12.676079399771
3,1.75,1590,8285,8,1590,0,1956,0,47.5855,-122.194,1970,8970,"9",2,13.5278298188449
3,2.25,1370,1524,8,1370,0,2005,0,47.6982,-122.347,1370,1418,"6",30,12.779875885355
3,1.75,1390,7399,7,1390,0,1975,0,47.4183,-122.182,1460,7800,"5",8,12.4130908799469
3,1.75,1640,10464,8,1640,0,1968,0,47.5873,-122.205,2630,18872,"10",1,13.9596117677385
3,2.5,2670,12187,8,2670,0,1986,0,47.6677,-122.15,2400,8999,"6",6,13.5197976579003
3,3.75,5400,24740,11,5400,0,1997,0,47.6426,-121.955,1690,20000,"9",11,14.0061317440189
3,2,1690,6750,7,1210,480,1977,0,47.3021,-122.375,1930,7350,"12",10,12.2876572408069
3,2.5,2600,5100,8,2600,0,1998,0,47.5175,-122.205,2270,5400,"7",9,13.275944180597
2,1.5,1400,5000,7,1150,250,1904,0,47.6681,-122.362,1530,4200,"11",11,13.1519241213916
4,1.75,2140,8000,8,1410,730,1965,0,47.622,-122.139,2080,8000,"3",19,13.294636281845
3,1.5,1640,5650,8,1640,0,1952,0,47.509,-122.251,1640,5650,"10",22,12.6218213622816
3,1.75,1720,15225,7,1020,700,1970,0,47.579,-122.051,1860,13588,"10",10,12.9715428132484
5,3.25,3060,11778,8,3060,0,2004,0,47.7212,-122.222,1840,10403,"12",8,13.4702007851042
3,1,1150,7260,7,1150,0,1959,0,47.7344,-122.333,1200,7888,"8",13,12.3059225053765
3,2.5,2000,7205,8,2000,0,1998,0,47.3499,-122.302,2180,7611,"3",24,12.6915835382302
0,0,4810,28008,12,4810,0,1990,0,47.6642,-122.069,4740,35061,"6",24,14.0745238295058
3,1.75,1560,5950,6,780,780,1944,0,47.719,-122.307,1320,7830,"2",19,12.8610012106691
3,2.5,2070,4689,8,2070,0,2013,0,47.3545,-122.056,1880,4593,"3",27,12.7924722377805
3,2,1920,7200,7,1300,620,1984,0,47.7703,-122.265,2010,7200,"8",7,12.9784953164508
2,1,1000,4950,7,800,200,1948,0,47.5671,-122.394,1060,5500,"3",23,13.1711554463339
3,2,1690,10062,7,940,750,1928,0,47.5102,-122.241,2390,6650,"7",22,12.7832504572453
4,2,3090,87120,7,1590,1500,1974,0,47.7275,-122.122,2560,88426,"7",29,13.2963183651986
4,1.5,1790,3420,7,1020,770,1923,0,47.6489,-122.337,1680,3420,"9",15,13.235693848424
4,3,4750,21701,11,4750,0,1976,0,47.6454,-122.218,3120,18551,"12",8,14.5925396822749
4,2,2090,4000,7,1480,610,1951,0,47.6751,-122.379,1510,5000,"10",27,13.1480330734687
2,1,680,2550,5,680,0,1901,0,47.6767,-122.388,1120,5100,"7",21,12.8076553722869
4,1.75,2100,11942,7,1030,1070,1964,0,47.55,-122.356,1170,6986,"7",8,12.8158409345387
4,2.75,2840,4000,8,1960,880,1912,0,47.5846,-122.291,2750,4000,"6",25,13.6762496400554
3,2.25,1470,6808,7,1160,310,1984,0,47.2884,-122.365,1570,7881,"7",24,12.3238601256211
4,4.5,4490,24767,11,3800,690,1998,0,47.5544,-122.147,3370,32700,"4",21,14.1426544202772
3,1.75,1150,8079,7,1150,0,1983,0,47.3766,-122.18,1540,7399,"6",19,12.0839106612575
3,1.5,1460,9879,7,1460,0,1956,0,47.6346,-122.127,1610,10050,"1",27,13.0497948351048
4,2.75,3150,6343,8,1810,1340,1976,0,47.5424,-122.381,2250,6343,"9",27,13.5278298188449
3,1,1090,2800,6,1090,0,1969,0,47.3162,-122.183,1040,2960,"9",22,11.9117082963145
3,2.5,2670,47480,9,2670,0,1981,0,47.7443,-122.114,2760,42800,"6",9,13.3129853899042
3,2,2110,5800,7,1990,120,1927,0,47.6645,-122.342,1620,4300,"10",24,13.4939283131462
4,2.25,1770,5236,7,1770,0,2007,0,47.5137,-122.189,2470,5064,"9",22,12.9333820937764
3,1.5,1510,6600,6,1510,0,1938,0,47.4821,-122.331,990,6600,"7",31,12.2058276155128
1,1,530,13679,6,530,0,1949,0,47.6422,-121.954,1930,20624,"9",24,12.899222326087
3,1.5,2420,5000,8,2200,220,1925,0,47.6744,-122.353,2070,5000,"8",12,13.6762496400554
5,2.5,2490,7666,7,1490,1000,1989,0,47.4022,-122.171,1930,7415,"6",5,12.5845125059021
3,1,990,8012,7,990,0,1966,0,47.4557,-122.181,1260,9060,"5",12,12.3238601256211
4,2,1730,9139,8,1730,0,1957,0,47.7181,-122.316,1410,7311,"3",16,13.0535512038762
2,1.5,1440,11954,8,1440,0,1978,0,47.2909,-122.219,1460,9730,"3",23,12.7068509637411
7,2.25,3260,8145,8,3260,0,1967,0,47.6336,-122.115,2340,8145,"10",2,13.5541470925303
4,2.25,1950,7000,8,1450,500,1957,0,47.5426,-122.262,1840,6440,"2",13,13.5954883800915
5,2.5,2740,5400,8,2740,0,2005,0,47.4036,-122.205,2900,5476,"7",18,12.8447662802061
3,2.75,2940,12487,10,2940,0,1997,0,47.5879,-121.973,3110,10837,"5",1,13.5860986514973
3,2,1200,7320,7,1200,0,1955,0,47.6986,-122.286,1750,8220,"4",22,13.038983942376
3,2.5,2070,10908,8,2070,0,1986,0,47.5665,-122.023,2220,10975,"12",19,13.2481163463768
3,1.75,1570,15570,7,1570,0,1981,0,47.3207,-122.362,2000,28200,"7",22,12.2546294491398
2,1,1050,60113,7,1050,0,1943,0,47.3226,-122.287,1380,27442,"5",20,12.9360362088485
4,1.5,1830,6985,7,1080,750,1967,0,47.7494,-122.236,1650,9501,"12",15,12.9586696404434
2,1,970,12500,6,970,0,1941,0,47.5102,-122.33,1280,6250,"5",5,12.4722795177151
3,2.5,2200,9696,8,2200,0,1987,0,47.4197,-122.205,2200,9915,"8",27,12.8076553722869
4,2,1930,3240,7,1930,0,1911,0,47.6156,-122.299,1480,3600,"4",8,13.3550627263081
5,5.5,7050,42840,13,4320,2730,1978,0,47.6229,-122.22,5070,20570,"7",1,15.1505118878545
3,2.5,1790,3962,8,1790,0,1992,0,47.6894,-122.391,1340,3960,"10",8,13.2776579741377
3,1.75,1560,82328,7,1560,0,1974,0,47.3674,-122.503,2100,205603,"7",29,12.6443308022626
4,2.5,2780,7985,10,2780,0,1992,0,47.5608,-122.016,2650,8094,"3",12,13.4828325142809
3,1.5,1720,8100,8,1720,0,1907,0,47.6746,-122.4,2210,8100,"6",16,13.410546824147
3,1,1640,8100,6,1040,600,1939,0,47.482,-122.34,1600,8100,"12",30,12.1547846142867
3,2,1730,9000,8,1370,360,1978,0,47.5202,-122.047,2390,10000,"6",17,12.9715428132484
2,1,740,7380,6,740,0,1951,0,47.4481,-122.278,1500,10075,"4",24,12.2690521395162
3,2.5,2280,3710,8,1550,730,1990,0,47.735,-122.159,2030,3710,"10",7,13.0710721882777
2,2.75,2090,23962,8,2090,0,1988,0,47.4145,-122.44,1820,32340,"3",9,13.3831895365171
3,2.5,2550,13458,9,2550,0,1990,0,47.5586,-122.121,3180,13458,"6",6,13.4800392202766
4,3.5,3350,19487,11,2460,890,1992,0,47.5796,-121.998,3360,19460,"3",18,13.6470930897706
3,2.5,2770,8820,7,1900,870,1980,2004,47.3685,-122.048,1850,10920,"11",10,12.8739045822051
4,3,2860,5724,7,1730,1130,1983,0,47.5427,-122.302,2340,7200,"9",24,12.8739045822051
4,1.75,1990,7194,8,1400,590,1978,0,47.4417,-122.135,1820,7400,"7",29,12.7007719361421
3,2.75,1740,8436,7,1140,600,1967,0,47.3456,-122.305,1550,8436,"12",5,12.3883942023241
3,2,1460,7740,7,1460,0,1968,0,47.3467,-122.306,1540,7644,"10",21,12.3238601256211
3,1.75,3670,11884,9,1950,1720,1979,0,47.5604,-122.133,3020,9747,"10",16,13.7321300359812
4,2.75,3270,9231,10,3270,0,1995,0,47.6539,-122.121,3380,10154,"3",17,13.7536362180754
3,1,1210,4872,6,1210,0,1949,0,47.5551,-122.273,1070,4872,"5",1,13.0497948351048
3,2,1770,7000,7,1770,0,1986,0,47.3321,-122.261,1510,10462,"7",1,12.3925563618418
4,2.5,1980,5909,8,1980,0,2003,0,47.3913,-122.185,2550,5487,"6",9,12.636396206135
4,2.5,2650,9627,8,1610,1040,1976,0,47.7684,-122.254,2650,9221,"10",31,13.1021627109011
4,2.5,3040,6887,8,3040,0,1999,0,47.6073,-122.015,2790,7196,"5",12,13.3801031190769
4,2.75,3640,231739,10,3640,0,1999,0,47.5078,-122.018,2670,91040,"8",27,13.5670504807162
3,2.5,1810,4332,8,1810,0,1992,0,47.5776,-121.996,1740,4332,"11",14,13.1567667364869
3,2,1380,8682,7,1380,0,1966,0,47.4238,-122.322,1410,10594,"6",18,12.5947340251467
4,1.5,1810,3400,8,1810,0,1926,0,47.6264,-122.302,1770,3600,"12",4,13.235693848424
5,2,2250,5472,7,1750,500,1930,0,47.3065,-122.219,1540,5472,"11",5,12.6743591764059
4,3.25,3860,7199,9,2870,990,2005,0,47.6855,-122.269,2940,9600,"12",12,14.2209763327389
4,3,2380,20277,8,1500,880,1999,0,47.3046,-122.392,2370,15440,"9",19,12.7367038377645
3,1,1370,11658,6,1370,0,1958,0,47.4576,-122.182,1080,9198,"8",15,12.4290201776339
3,1,1830,3000,7,1430,400,1926,0,47.6619,-122.351,1510,2500,"6",13,13.122265372602
4,1.75,1440,13296,8,1440,0,1967,0,47.634,-122.204,3520,10802,"7",2,13.8528073060986
4,2.5,2510,17200,9,1540,970,1977,0,47.6287,-122.089,2370,14621,"2",16,13.5278298188449
4,2.5,3230,256132,9,3230,0,2006,0,47.6544,-121.998,3080,217800,"3",23,13.6819803081962
3,1.75,1670,7210,8,1670,0,1967,0,47.6344,-122.116,2200,7210,"4",14,13.4269040418477
2,1,780,4200,6,780,0,1920,0,47.5381,-122.267,1620,6000,"7",29,12.7938620882062
3,1,1720,16552,7,1720,0,1971,0,47.4772,-122.153,1550,15457,"9",23,12.7795941563257
