"V1","V6","V10","V12","V13","V14","V15","Class"
35,-292,18,166,2,272,6,"1"
44,1240,18,88,1,-1,0,"1"
39,8,15,155,6,-1,0,"1"
35,2187,29,229,1,174,13,"1"
32,394,14,266,2,-1,0,"1"
50,31,9,237,3,-1,0,"1"
60,262,18,393,4,-1,0,"1"
37,596,13,281,1,345,2,"1"
55,19,16,56,3,-1,0,"1"
53,1296,17,115,1,-1,0,"1"
35,31,19,131,3,133,3,"1"
32,3651,20,142,3,-1,0,"1"
50,78,4,143,1,-1,0,"1"
22,64,4,112,1,-1,0,"1"
32,133,17,421,1,-1,0,"1"
32,1373,21,474,2,-1,0,"1"
26,380,13,260,3,-1,0,"1"
59,559,13,168,2,-1,0,"1"
32,1423,16,223,3,-1,0,"1"
39,738,18,215,3,-1,0,"1"
26,461,28,214,1,-1,0,"1"
47,550,7,113,1,-1,0,"1"
34,1011,6,136,1,-1,0,"1"
54,3250,31,94,3,-1,0,"1"
57,-37,5,173,1,-1,0,"1"
51,1052,25,280,4,-1,0,"1"
33,0,20,134,3,-1,0,"1"
35,4401,31,465,4,-1,0,"1"
50,378,18,55,9,-1,0,"1"
28,216,13,66,1,-1,0,"1"
60,0,6,105,1,-1,0,"1"
25,1404,2,85,2,-1,0,"1"
50,173,12,7,5,342,15,"1"
58,807,7,57,1,366,2,"1"
33,3259,20,182,1,-1,0,"1"
61,1224,1,99,1,-1,0,"1"
34,336,2,313,2,-1,0,"1"
48,-471,19,668,7,-1,0,"1"
45,0,18,179,2,-1,0,"1"
37,594,4,62,1,-1,0,"1"
42,714,31,145,4,-1,0,"1"
51,74,25,79,2,-1,0,"1"
49,104,8,285,1,-1,0,"1"
33,277,24,57,2,-1,0,"1"
31,37,12,281,1,-1,0,"1"
43,-98,12,112,2,330,3,"1"
42,0,7,229,2,-1,0,"1"
45,13265,30,113,2,-1,0,"1"
36,1405,14,283,3,-1,0,"1"
53,218,12,27,6,344,12,"1"
31,606,9,111,2,-1,0,"1"
37,152,26,159,3,-1,0,"1"
60,100,5,528,1,-1,0,"1"
31,-464,12,256,4,-1,0,"1"
26,1326,9,70,1,-1,0,"1"
30,33,8,87,3,-1,0,"1"
46,665,30,89,4,235,2,"1"
39,1742,9,130,6,-1,0,"1"
45,185,18,34,14,-1,0,"1"
32,90,13,116,2,-1,0,"1"
39,5,17,118,2,131,1,"1"
35,-290,24,265,3,-1,0,"1"
31,774,21,93,1,-1,0,"1"
23,2594,13,193,1,-1,0,"1"
34,681,20,382,6,-1,0,"1"
26,37,8,108,1,-1,0,"1"
34,187,12,379,2,-1,0,"1"
39,804,21,193,8,203,1,"1"
35,532,2,375,1,-1,0,"1"
32,210,19,268,1,-1,0,"1"
35,-291,20,197,3,-1,0,"1"
37,215,6,308,3,-1,0,"1"
54,3343,16,216,1,-1,0,"1"
31,2153,11,239,3,172,1,"1"
29,416,14,1118,2,-1,0,"1"
50,-454,25,241,1,-1,0,"1"
25,2354,30,149,1,84,7,"1"
39,2319,21,48,1,137,1,"1"
33,837,27,250,8,-1,0,"1"
31,345,5,318,3,-1,0,"1"
44,129,5,189,2,-1,0,"1"
34,527,4,272,1,-1,0,"1"
42,1336,22,65,1,-1,0,"1"
73,683,11,181,1,-1,0,"1"
48,-1232,6,183,1,-1,0,"1"
33,777,7,263,1,-1,0,"1"
46,270,29,133,1,-1,0,"1"
40,17,17,192,1,-1,0,"1"
29,4050,28,166,1,-1,0,"1"
48,1730,10,158,1,102,1,"1"
36,699,23,125,1,-1,0,"1"
28,111,10,70,2,-1,0,"1"
24,145,15,520,1,345,1,"1"
45,21024,20,73,4,-1,0,"1"
32,2976,14,88,5,-1,0,"1"
36,1989,17,344,2,-1,0,"1"
61,5157,13,432,1,-1,0,"1"
59,14,18,319,2,182,1,"1"
53,291,23,145,1,-1,0,"1"
46,613,6,51,1,-1,0,"1"
32,5670,4,326,1,-1,0,"1"
35,156,8,302,1,283,3,"1"
44,594,11,340,1,-1,0,"1"
45,1088,14,132,1,-1,0,"1"
51,701,15,1051,3,-1,0,"1"
41,1011,19,113,1,174,4,"1"
39,272,9,85,1,325,1,"1"
57,2770,21,158,1,-1,0,"1"
41,371,9,107,5,-1,0,"1"
52,-184,6,392,2,-1,0,"1"
28,2249,18,595,2,-1,0,"1"
60,1091,15,778,3,-1,0,"1"
81,0,14,357,1,-1,0,"1"
25,1116,17,68,6,-1,0,"1"
55,0,29,636,1,-1,0,"1"
36,1237,20,310,2,-1,0,"1"
44,294,2,246,1,259,2,"1"
34,367,6,140,1,-1,0,"1"
58,28318,14,168,2,-1,0,"1"
34,1363,1,258,1,93,1,"1"
29,727,17,87,1,-1,0,"1"
57,3815,20,90,2,-1,0,"1"
43,5564,20,45,5,154,2,"1"
44,1309,30,262,2,-1,0,"1"
34,7,29,273,2,-1,0,"1"
42,279,23,673,1,-1,0,"1"
38,194,17,576,4,340,7,"1"
41,39,21,299,4,-1,0,"1"
52,-346,19,147,3,-1,0,"1"
57,1623,18,246,1,-1,0,"1"
36,851,2,368,2,-1,0,"1"
41,1245,4,123,1,271,1,"1"
32,6,15,228,1,-1,0,"1"
77,2223,10,365,2,187,1,"1"
41,-140,26,472,3,-1,0,"1"
34,4131,27,172,7,-1,0,"1"
45,0,11,79,6,-1,0,"1"
57,93,17,137,1,-1,0,"1"
46,2087,1,111,1,119,4,"1"
33,196,12,183,5,-1,0,"1"
35,294,15,238,6,98,5,"1"
31,-182,7,181,2,-1,0,"1"
35,343,6,151,2,-1,0,"1"
37,15,20,136,3,-1,0,"1"
36,0,9,101,2,-1,0,"1"
32,12,7,173,2,-1,0,"1"
36,55,8,323,1,-1,0,"1"
41,427,14,177,2,-1,0,"1"
32,290,5,18,6,-1,0,"1"
28,426,18,953,3,-1,0,"1"
50,1022,5,155,2,-1,0,"1"
40,4795,17,57,1,-1,0,"1"
48,1513,29,166,2,-1,0,"1"
32,7406,20,418,2,-1,0,"1"
35,136,7,283,1,-1,0,"1"
53,77,20,13,3,-1,0,"1"
39,1963,6,100,4,-1,0,"1"
26,-32,18,486,2,336,6,"1"
31,5191,20,187,2,-1,0,"1"
55,2349,30,350,3,-1,0,"1"
31,40,20,294,2,-1,0,"1"
37,53,19,467,4,-1,0,"1"
29,111,6,14,11,-1,0,"1"
41,158,13,426,1,50,2,"1"
24,368,7,197,2,-1,0,"1"
28,60,6,161,1,337,1,"1"
34,-73,11,90,1,-1,0,"1"
55,183,6,150,1,-1,0,"1"
37,34,2,100,2,-1,0,"1"
37,0,8,143,4,-1,0,"1"
54,34,21,208,3,-1,0,"1"
32,1504,17,131,2,-1,0,"1"
50,37,5,307,4,-1,0,"1"
27,1228,15,77,2,-1,0,"1"
46,-121,8,214,4,-1,0,"1"
89,0,27,157,5,-1,0,"1"
61,103,7,292,1,-1,0,"1"
40,393,17,291,2,-1,0,"1"
39,-141,13,148,1,-1,0,"1"
71,4847,16,657,2,-1,0,"1"
60,7791,30,141,1,-1,0,"1"
49,-14,18,115,2,-1,0,"1"
23,1690,30,163,3,-1,0,"1"
33,0,26,60,2,-1,0,"1"
34,171,7,191,1,294,1,"1"
28,509,4,121,2,-1,0,"1"
35,3888,20,207,5,178,5,"1"
30,413,15,148,1,345,4,"1"
40,2394,9,75,4,-1,0,"1"
49,1784,12,753,1,-1,0,"1"
41,2195,3,211,5,-1,0,"1"
36,569,9,265,1,323,5,"1"
53,3975,20,23,2,-1,0,"1"
49,5058,12,255,2,357,4,"1"
30,392,6,124,1,167,3,"1"
31,1097,20,485,3,-1,0,"1"
37,789,11,93,1,190,2,"1"
30,877,13,92,5,-1,0,"1"
29,600,18,170,5,-1,0,"1"
54,190,15,196,2,-1,0,"1"
31,180,26,222,1,70,2,"1"
37,490,30,226,1,-1,0,"1"
33,0,28,94,6,-1,0,"1"
34,-346,13,136,4,-1,0,"1"
44,1807,8,229,1,313,1,"1"
55,42,26,318,1,-1,0,"1"
49,0,19,209,3,-1,0,"1"
43,1648,17,80,1,-1,0,"1"
41,1254,4,272,1,-1,0,"1"
42,613,11,432,2,-1,0,"1"
30,344,8,179,3,-1,0,"1"
52,1274,17,74,1,-1,0,"1"
35,-400,3,85,1,-1,0,"1"
48,1033,22,11,1,-1,0,"1"
60,5632,30,380,7,-1,0,"1"
54,1288,28,515,3,-1,0,"1"
36,70,28,164,1,-1,0,"1"
36,1357,5,74,5,-1,0,"1"
82,0,12,150,2,-1,0,"1"
35,396,20,110,1,-1,0,"1"
30,1288,7,6,1,-1,0,"1"
33,3002,28,176,2,-1,0,"1"
40,-116,29,176,3,-1,0,"1"
42,24,14,229,1,-1,0,"1"
54,-182,9,98,1,-1,0,"1"
57,1292,1,151,1,69,1,"1"
37,531,17,150,7,-1,0,"1"
45,-497,15,217,1,176,1,"1"
25,41,4,101,2,-1,0,"1"
65,1220,7,127,1,186,2,"1"
30,3405,29,276,2,-1,0,"1"
42,61,20,115,1,-1,0,"1"
33,239,21,127,1,-1,0,"1"
33,145,29,369,2,-1,0,"1"
46,8717,15,343,5,-1,0,"1"
54,515,17,205,1,-1,0,"1"
50,0,30,144,9,-1,0,"1"
42,129,18,390,3,-1,0,"1"
36,-1,23,268,1,-1,0,"1"
40,919,3,327,2,-1,0,"1"
32,476,19,503,2,-1,0,"1"
27,1444,4,130,1,91,2,"1"
28,134,8,262,1,-1,0,"1"
56,317,7,112,7,-1,0,"1"
37,4760,8,182,2,169,2,"1"
34,827,6,254,1,267,4,"1"
29,970,13,240,1,-1,0,"1"
35,705,15,177,1,361,3,"1"
38,884,5,57,2,-1,0,"1"
45,1410,11,71,2,-1,0,"1"
39,185,29,513,3,-1,0,"1"
41,334,13,14,4,331,22,"1"
57,151,18,14,4,-1,0,"1"
31,4,16,148,2,182,3,"1"
44,361,29,217,1,-1,0,"1"
37,0,18,850,2,-1,0,"1"
28,553,7,225,3,321,3,"1"
27,379,7,269,2,-1,0,"1"
31,-360,27,93,2,-1,0,"1"
51,425,14,286,14,-1,0,"1"
34,0,10,185,1,-1,0,"1"
29,48,23,164,1,-1,0,"1"
39,0,23,210,2,-1,0,"1"
47,333,21,8,5,137,1,"1"
28,1109,27,89,4,310,5,"1"
35,537,21,11,4,-1,0,"1"
57,1216,8,255,6,-1,0,"1"
46,3984,13,77,2,-1,0,"1"
33,2586,11,117,3,-1,0,"1"
44,3,6,248,1,-1,0,"1"
44,0,30,76,3,-1,0,"1"
41,1304,5,93,3,-1,0,"1"
36,853,2,408,1,-1,0,"1"
34,2283,20,790,1,-1,0,"1"
39,2610,6,67,5,-1,0,"1"
45,0,26,64,2,-1,0,"1"
35,569,21,487,5,-1,0,"1"
24,27,6,404,1,338,2,"1"
31,1251,21,282,1,197,5,"1"
32,710,5,683,2,-1,0,"1"
28,150,8,491,1,-1,0,"1"
49,354,19,166,3,-1,0,"1"
60,5207,4,160,1,-1,0,"1"
30,115,6,66,3,-1,0,"1"
57,887,20,43,8,-1,0,"1"
49,1838,8,203,1,-1,0,"1"
46,357,19,221,2,-1,0,"1"
57,0,16,235,2,-1,0,"1"
38,889,19,197,4,-1,0,"1"
41,0,18,311,1,-1,0,"1"
38,121,9,80,2,-1,0,"1"
32,541,8,202,2,-1,0,"1"
54,2656,15,1187,2,320,2,"1"
34,268,11,47,4,-1,0,"1"
38,4366,29,188,2,-1,0,"1"
57,5961,14,166,3,-1,0,"1"
31,334,2,425,2,-1,0,"1"
52,420,7,139,4,-1,0,"1"
35,16,17,158,2,-1,0,"1"
41,188,31,15,25,-1,0,"1"
27,1501,24,187,1,-1,0,"1"
30,702,31,40,29,-1,0,"1"
50,0,6,326,1,-1,0,"1"
40,1845,3,134,3,-1,0,"1"
37,1785,26,912,4,-1,0,"1"
41,-22,4,166,2,-1,0,"1"
42,103,11,95,2,-1,0,"1"
32,557,4,210,2,253,1,"1"
47,1160,3,117,2,221,4,"1"
26,285,6,265,2,342,2,"1"
51,1938,19,61,1,-1,0,"1"
53,640,11,321,2,-1,0,"1"
40,10378,17,523,3,-1,0,"1"
46,1139,31,466,4,-1,0,"1"
34,783,8,281,1,-1,0,"1"
50,8139,18,256,6,-1,0,"1"
34,-401,6,378,1,-1,0,"1"
55,5,20,108,1,-1,0,"1"
42,6445,2,20,8,-1,0,"1"
47,4709,22,78,4,-1,0,"1"
30,872,15,61,1,298,2,"1"
31,34,22,121,1,-1,0,"1"
32,642,5,52,1,253,2,"1"
58,821,14,83,2,-1,0,"1"
34,11219,25,112,1,-1,0,"1"
39,3867,26,257,12,-1,0,"1"
35,1178,14,727,3,182,2,"1"
40,902,15,619,4,-1,0,"1"
37,1698,6,95,2,-1,0,"1"
36,760,20,9,13,-1,0,"1"
32,2976,21,174,1,-1,0,"1"
30,4,20,270,1,-1,0,"1"
52,876,27,227,3,-1,0,"1"
54,258,25,86,1,88,1,"1"
30,20,20,404,6,340,1,"1"
22,47,3,69,3,-1,0,"1"
30,3048,20,223,2,-1,0,"1"
57,2476,7,239,1,459,1,"1"
38,207,19,76,2,-1,0,"1"
55,4493,4,272,1,-1,0,"1"
57,0,12,120,3,-1,0,"1"
49,0,21,13,2,192,1,"1"
41,793,15,123,1,365,1,"1"
37,426,17,285,1,-1,0,"1"
48,334,19,270,2,-1,0,"1"
24,3298,28,227,1,-1,0,"1"
59,122,15,129,1,-1,0,"1"
23,1311,3,100,3,-1,0,"1"
47,961,29,45,11,-1,0,"1"
34,486,16,204,1,328,2,"1"
42,98,28,228,2,-1,0,"1"
41,-104,16,32,3,-1,0,"1"
35,-428,10,147,1,-1,0,"1"
34,1068,18,46,6,378,2,"1"
29,1612,26,375,2,-1,0,"1"
50,4,11,67,1,-1,0,"1"
36,302,17,112,1,-1,0,"1"
35,1801,20,53,1,-1,0,"1"
46,154,9,79,1,-1,0,"1"
32,56,2,275,1,258,1,"1"
53,13,28,69,1,-1,0,"1"
20,134,12,273,1,277,3,"1"
34,12,21,164,1,-1,0,"1"
43,324,8,629,4,-1,0,"1"
35,911,14,136,2,175,7,"1"
26,127,4,165,2,-1,0,"1"
46,466,31,109,8,-1,0,"1"
34,201,22,257,2,-1,0,"1"
45,677,12,253,3,334,2,"1"
31,106,13,101,13,-1,0,"1"
47,846,13,85,2,370,2,"1"
54,0,21,219,2,-1,0,"1"
23,40,10,1239,1,-1,0,"1"
82,1381,28,86,3,93,1,"1"
31,1601,7,615,1,137,3,"1"
59,7469,15,68,1,-1,0,"1"
27,1128,30,88,4,-1,0,"1"
34,273,20,308,1,188,1,"1"
78,631,11,95,1,-1,0,"1"
34,382,4,494,2,198,7,"1"
31,0,28,231,2,-1,0,"1"
40,5,15,117,3,-1,0,"1"
32,7365,31,124,5,-1,0,"1"
30,0,15,432,1,-1,0,"1"
52,437,12,137,3,113,1,"1"
42,476,13,93,1,-1,0,"1"
44,34,5,404,4,-1,0,"1"
56,72,7,263,1,357,4,"1"
39,283,26,126,2,-1,0,"1"
32,413,20,95,3,341,2,"1"
38,3813,7,117,2,-1,0,"1"
39,2679,23,811,1,-1,0,"1"
44,4786,12,267,1,-1,0,"1"
28,1773,23,275,1,-1,0,"1"
45,2353,18,435,7,74,3,"1"
82,1419,26,139,1,-1,0,"1"
36,801,18,250,2,-1,0,"1"
36,4324,18,139,4,127,4,"1"
41,3823,26,234,10,-1,0,"1"
50,0,11,503,3,339,2,"1"
32,1261,21,104,1,182,1,"1"
42,898,18,136,2,131,1,"1"
45,638,20,75,9,-1,0,"1"
48,-202,30,225,4,-1,0,"1"
30,-679,23,372,3,-1,0,"1"
37,2066,21,10,7,113,5,"1"
32,796,30,198,1,160,1,"1"
51,-338,29,97,2,-1,0,"1"
25,3165,20,251,2,-1,0,"1"
46,2121,14,160,1,-1,0,"1"
31,1331,11,927,2,-1,0,"1"
29,572,8,72,6,181,1,"1"
36,629,29,109,1,246,1,"1"
38,4723,13,187,2,-1,0,"1"
55,338,14,8,4,300,5,"1"
35,1383,27,269,2,-1,0,"1"
30,1535,18,67,4,-1,0,"1"
27,833,25,359,5,-1,0,"1"
28,328,26,471,1,-1,0,"1"
52,1317,12,58,1,-1,0,"1"
46,499,31,37,10,-1,0,"1"
58,183,21,167,5,-1,0,"1"
31,424,29,106,1,161,2,"1"
34,2856,21,165,2,-1,0,"1"
33,3,18,163,7,-1,0,"1"
36,0,9,377,1,-1,0,"1"
32,438,21,318,5,-1,0,"1"
31,71,17,740,2,-1,0,"1"
30,359,4,117,2,-1,0,"1"
33,-374,20,160,2,-1,0,"1"
35,870,29,188,6,-1,0,"1"
33,4402,21,380,2,-1,0,"1"
30,583,18,453,2,-1,0,"1"
28,-232,30,557,2,-1,0,"1"
60,935,31,8,17,-1,0,"1"
33,0,17,78,1,-1,0,"1"
31,35,19,323,2,-1,0,"1"
55,39,17,20,1,-1,0,"1"
60,136,8,43,2,-1,0,"1"
57,-898,21,322,3,-1,0,"1"
27,1577,28,266,2,-1,0,"1"
46,1352,6,193,1,-1,0,"1"
43,181,7,174,1,343,2,"1"
40,82,13,135,6,370,5,"1"
34,1242,29,578,3,-1,0,"1"
34,127,27,63,6,-1,0,"1"
25,1,12,24,12,-1,0,"1"
28,1849,28,204,1,-1,0,"1"
42,223,6,92,6,-1,0,"1"
26,37,6,207,1,363,2,"1"
27,-172,9,125,5,-1,0,"1"
57,402,6,153,3,-1,0,"1"
39,0,20,327,3,-1,0,"1"
57,473,9,87,1,-1,0,"1"
51,0,18,73,1,-1,0,"1"
32,6217,18,486,2,181,2,"1"
36,352,4,94,2,-1,0,"1"
38,2084,16,71,2,330,2,"1"
55,255,22,114,1,-1,0,"1"
60,352,17,81,2,-1,0,"1"
37,26,16,114,4,-1,0,"1"
30,12697,19,95,1,-1,0,"1"
43,465,28,78,12,-1,0,"1"
31,640,14,411,2,-1,0,"1"
39,519,20,149,1,155,14,"1"
43,1819,14,41,2,-1,0,"1"
52,213,14,164,2,-1,0,"1"
41,0,27,89,12,-1,0,"1"
59,283,17,300,1,-1,0,"1"
46,9083,8,389,1,-1,0,"1"
27,585,28,180,3,-1,0,"1"
37,0,5,39,1,-1,0,"1"
53,372,2,126,2,-1,0,"1"
33,802,6,401,1,-1,0,"1"
24,1033,24,283,1,-1,0,"1"
57,1458,4,89,5,-1,0,"1"
35,944,8,351,2,-1,0,"1"
50,0,28,88,3,-1,0,"1"
58,35,29,336,7,-1,0,"1"
41,64,8,210,2,-1,0,"1"
37,425,20,226,1,-1,0,"1"
40,556,17,234,1,323,1,"1"
31,54,20,775,1,-1,0,"1"
49,1245,29,115,2,198,2,"1"
52,4504,17,268,2,-1,0,"1"
47,3973,6,732,2,-1,0,"1"
47,434,5,278,1,-1,0,"1"
31,720,9,94,3,-1,0,"1"
37,-456,20,42,7,-1,0,"1"
42,4791,30,88,2,-1,0,"1"
54,1544,24,82,3,-1,0,"1"
35,289,11,80,10,-1,0,"1"
30,2597,11,49,1,349,3,"1"
51,2337,27,133,2,41,5,"1"
39,-516,9,86,2,-1,0,"1"
42,117,9,105,1,-1,0,"1"
31,57,23,104,5,-1,0,"1"
42,1079,31,61,2,-1,0,"1"
59,47,18,110,3,374,1,"1"
51,-714,18,83,2,-1,0,"1"
52,148,13,83,1,-1,0,"1"
32,233,15,391,2,-1,0,"1"
59,0,20,363,2,100,6,"1"
30,179,3,8,4,-1,0,"1"
41,527,22,96,1,-1,0,"1"
46,201,29,163,6,-1,0,"1"
54,191,17,44,1,-1,0,"1"
38,1373,22,119,4,-1,0,"1"
51,2125,7,20,2,-1,0,"1"
36,61,19,452,2,-1,0,"1"
49,355,2,253,7,-1,0,"1"
57,-524,16,199,4,-1,0,"1"
37,0,3,144,2,463,6,"1"
40,1322,8,26,1,-1,0,"1"
49,301,14,789,2,-1,0,"1"
25,3090,21,139,1,-1,0,"1"
40,4853,31,234,2,-1,0,"1"
35,246,14,157,2,345,5,"1"
50,107,12,1002,5,-1,0,"1"
57,926,17,447,3,-1,0,"1"
55,-1217,19,242,4,-1,0,"1"
36,548,30,618,3,-1,0,"1"
60,874,8,861,3,-1,0,"1"
43,2113,29,33,2,-1,0,"1"
54,1090,21,160,7,-1,0,"1"
27,114,9,375,2,-1,0,"1"
49,999,18,98,4,-1,0,"1"
50,1303,30,274,2,-1,0,"1"
28,103,16,461,2,-1,0,"1"
51,1883,5,57,1,-1,0,"1"
35,1257,20,93,3,329,7,"1"
40,1783,19,130,1,-1,0,"1"
32,-121,13,272,1,-1,0,"1"
45,113,13,165,2,-1,0,"1"
29,25,14,244,1,343,2,"1"
36,2176,28,52,2,-1,0,"1"
60,1088,26,149,1,-1,0,"1"
34,-285,15,192,1,276,3,"1"
48,762,12,81,4,-1,0,"1"
37,827,26,85,16,-1,0,"1"
43,0,20,154,2,-1,0,"1"
58,943,3,243,3,-1,0,"1"
53,13901,21,59,1,-1,0,"1"
48,3287,20,242,2,307,1,"1"
34,1007,21,240,2,-1,0,"1"
55,663,6,230,1,-1,0,"1"
30,106,18,149,1,-1,0,"1"
42,498,11,173,2,-1,0,"1"
48,-205,9,112,1,-1,0,"1"
30,0,14,95,2,-1,0,"1"
37,756,2,74,1,-1,0,"1"
49,953,14,278,2,-1,0,"1"
29,1218,30,258,2,-1,0,"1"
51,-321,6,470,2,9,2,"1"
50,0,13,120,2,91,6,"1"
33,2321,2,308,1,109,4,"1"
36,1327,29,174,2,-1,0,"1"
52,-240,19,392,3,-1,0,"1"
37,13156,21,240,1,-1,0,"1"
32,10,8,107,1,-1,0,"1"
48,4906,20,200,1,190,1,"1"
53,34230,7,279,1,358,9,"1"
58,5087,20,63,2,154,1,"1"
42,4,2,229,8,-1,0,"1"
34,478,22,73,2,-1,0,"1"
33,91,10,526,1,-1,0,"1"
50,71,6,678,1,-1,0,"1"
39,3970,18,56,1,-1,0,"1"
50,-556,22,270,2,-1,0,"1"
45,274,4,101,1,-1,0,"1"
37,101,17,130,1,-1,0,"1"
48,2330,4,15,1,-1,0,"1"
30,83,18,118,2,196,1,"1"
58,149,28,289,1,-1,0,"1"
48,2805,23,212,2,-1,0,"1"
56,12,20,282,2,135,1,"1"
37,15801,14,456,9,-1,0,"1"
27,-335,4,324,1,-1,0,"1"
57,0,19,188,4,-1,0,"1"
61,1857,28,173,4,-1,0,"1"
36,5000,16,177,5,-1,0,"1"
36,1941,13,156,4,-1,0,"1"
33,7,18,55,1,-1,0,"1"
47,2775,14,262,1,-1,0,"1"
56,1113,12,138,1,-1,0,"1"
38,7208,13,66,1,-1,0,"1"
40,-240,28,160,3,-1,0,"1"
32,81,17,120,1,-1,0,"1"
34,13,27,222,2,-1,0,"1"
45,660,15,71,2,-1,0,"1"
32,211,29,230,4,-1,0,"1"
55,223,8,273,5,-1,0,"1"
49,3293,24,260,1,77,9,"1"
32,681,13,589,1,-1,0,"1"
53,1023,21,150,3,-1,0,"1"
36,1070,5,346,3,-1,0,"1"
60,182,26,166,5,181,5,"1"
33,6947,20,250,2,-1,0,"1"
35,474,29,372,1,-1,0,"1"
36,466,28,171,1,-1,0,"1"
31,0,6,144,2,-1,0,"1"
27,619,20,16,5,322,4,"1"
47,8226,30,137,2,-1,0,"1"
32,2481,18,547,11,-1,0,"1"
38,0,18,185,3,-1,0,"1"
36,1867,27,243,2,-1,0,"1"
37,3943,19,37,1,-1,0,"1"
41,1887,12,168,2,-1,0,"1"
54,258,5,310,4,-1,0,"1"
27,1601,4,390,2,-1,0,"1"
47,6704,20,37,2,-1,0,"1"
27,7459,9,407,2,-1,0,"1"
33,350,6,148,7,227,5,"1"
38,79,20,209,2,-1,0,"1"
31,937,9,51,3,-1,0,"1"
39,-50,27,59,1,-1,0,"1"
59,4399,31,69,8,-1,0,"1"
40,-495,29,303,2,-1,0,"1"
26,686,30,98,2,-1,0,"1"
23,377,28,7,1,-1,0,"1"
35,37,29,104,7,-1,0,"1"
36,4543,2,252,5,-1,0,"1"
46,69,18,103,2,-1,0,"1"
49,1158,14,159,3,-1,0,"1"
35,538,8,21,9,-1,0,"1"
63,1840,12,71,3,-1,0,"1"
32,29050,21,563,2,-1,0,"1"
31,19,19,178,5,-1,0,"1"
31,162,24,141,11,-1,0,"1"
35,0,25,81,6,-1,0,"1"
30,32,6,122,3,-1,0,"1"
55,22,8,215,1,-1,0,"1"
40,767,6,168,1,-1,0,"1"
30,-95,26,306,3,-1,0,"1"
31,-449,28,81,2,-1,0,"1"
40,-378,13,541,1,295,6,"1"
28,38,18,16,5,355,3,"1"
51,300,5,8,6,-1,0,"1"
30,4,27,51,3,-1,0,"1"
59,252,17,138,1,175,2,"1"
43,0,20,592,1,-1,0,"1"
59,161,21,272,2,-1,0,"1"
38,294,25,172,2,-1,0,"1"
38,-145,21,54,2,-1,0,"1"
55,8592,9,255,1,-1,0,"1"
42,765,27,78,8,-1,0,"1"
30,-228,15,101,1,371,1,"1"
59,94,12,256,2,-1,0,"1"
38,-14,8,124,1,-1,0,"1"
45,4466,3,110,1,-1,0,"1"
25,715,26,217,1,-1,0,"1"
35,-312,29,38,3,-1,0,"1"
31,2929,20,237,3,150,3,"1"
33,229,8,205,4,-1,0,"1"
54,844,5,8,7,189,18,"1"
49,1456,12,225,4,-1,0,"1"
43,-19,5,124,3,-1,0,"1"
44,251,20,14,6,-1,0,"1"
30,15,26,252,2,-1,0,"1"
29,1002,14,50,2,-1,0,"1"
27,92,30,274,4,-1,0,"1"
33,-923,31,237,9,-1,0,"1"
33,399,7,143,1,-1,0,"1"
40,57,6,102,4,-1,0,"1"
40,5129,21,222,6,-1,0,"1"
58,2553,14,366,2,-1,0,"1"
36,4143,16,78,5,-1,0,"1"
30,1165,25,205,1,35,2,"1"
56,1016,9,184,5,-1,0,"1"
43,2682,30,103,8,-1,0,"1"
45,1932,17,146,1,-1,0,"1"
40,-279,28,143,2,-1,0,"1"
45,1950,4,498,1,-1,0,"1"
36,16,17,89,2,-1,0,"1"
55,39,13,343,1,-1,0,"1"
48,-212,26,76,1,-1,0,"1"
35,455,13,573,7,327,3,"1"
54,258,26,29,1,-1,0,"1"
63,8103,7,258,1,-1,0,"1"
47,643,20,18,6,-1,0,"1"
56,1168,17,673,2,-1,0,"1"
41,446,18,296,1,186,1,"1"
50,1811,8,97,4,-1,0,"1"
50,1743,6,49,5,-1,0,"1"
37,-57,31,37,20,-1,0,"1"
51,108,18,169,2,-1,0,"1"
27,574,18,196,3,-1,0,"1"
41,1785,30,225,7,-1,0,"1"
33,153,2,405,1,-1,0,"1"
54,25,2,88,3,-1,0,"1"
34,714,12,166,4,-1,0,"1"
33,3301,2,131,2,171,2,"1"
48,5462,6,29,4,-1,0,"1"
35,5250,20,363,1,-1,0,"1"
48,40,12,300,3,-1,0,"1"
38,1354,29,50,2,-1,0,"1"
32,146,12,69,1,361,1,"1"
26,5,11,251,1,304,2,"1"
47,1111,20,415,4,-1,0,"1"
29,778,6,1994,2,-1,0,"1"
54,446,3,133,4,102,4,"1"
56,401,20,26,1,-1,0,"1"
38,12,28,150,2,-1,0,"1"
55,554,25,234,1,-1,0,"1"
52,98,19,148,1,-1,0,"1"
51,423,14,236,1,90,1,"1"
38,362,8,100,5,-1,0,"1"
30,10152,10,266,1,-1,0,"1"
33,0,20,201,2,204,2,"1"
37,260,17,446,2,-1,0,"1"
52,6873,21,235,2,-1,0,"1"
31,2137,6,132,1,-1,0,"1"
30,491,9,197,4,-1,0,"1"
32,250,29,202,1,-1,0,"1"
50,0,28,39,4,-1,0,"1"
27,245,5,7,7,255,11,"1"
31,79,20,78,12,-1,0,"1"
35,-15,21,554,3,-1,0,"1"
24,9,17,468,1,-1,0,"1"
39,1367,9,53,4,-1,0,"1"
34,-370,21,748,1,-1,0,"1"
33,14,12,188,1,-1,0,"1"
56,276,15,301,1,368,1,"1"
42,1993,29,41,1,-1,0,"1"
36,377,19,135,1,-1,0,"1"
35,556,13,214,1,-1,0,"1"
